Time,Datapoint
2013-08-28 7:45:47,44.7761,0
2013-08-28 7:45:48,47.2441,0
2013-08-28 7:45:49,50,0
2013-08-28 7:45:51,45.8015,0
2013-08-28 7:45:52,45.8015,0
2013-08-28 7:45:53,45.1128,0
2013-08-28 7:45:55,48.3871,0
2013-08-28 7:45:56,46.875,0
2013-08-28 7:45:57,41.3793,0
2013-08-28 7:45:58,48.7805,0
2013-08-28 7:46:11,58.8235,1
2013-08-28 7:46:14,60,1
2013-08-28 7:46:15,57.1429,0
2013-08-28 7:46:18,52.6316,1
2013-08-28 7:46:19,55.0459,0
2013-08-28 7:46:20,50.8475,0
2013-08-28 7:46:22,52.1739,1
2013-08-28 7:46:23,53.5714,0
2013-08-28 7:46:24,51.7241,0
2013-08-28 7:46:26,50.8475,0
2013-08-28 7:46:27,50.8475,0
2013-08-28 7:46:28,52.6316,0
2013-08-28 7:46:29,53.5714,0
2013-08-28 7:46:30,56.0748,0
2013-08-28 7:46:31,55.5556,0
2013-08-28 7:46:32,52.1739,0
2013-08-28 7:46:34,56.0748,0
2013-08-28 7:46:35,55.5556,0
2013-08-28 7:46:36,52.6316,0
2013-08-28 7:46:37,51.7241,0
2013-08-28 7:46:38,54.5455,0
2013-08-28 7:46:39,53.5714,0
2013-08-28 7:46:40,54.0541,0
2013-08-28 7:46:41,58.2524,0
2013-08-28 7:46:42,56.6038,0
2013-08-28 7:46:43,50.8475,0
2013-08-28 7:46:45,53.0973,0
2013-08-28 7:46:46,50.4202,0
2013-08-28 7:46:47,50,0
2013-08-28 7:46:48,51.2821,0
2013-08-28 7:46:49,49.5868,0
2013-08-28 7:46:50,47.619,0
2013-08-28 7:46:52,48,0
2013-08-28 7:46:53,44.1176,0
2013-08-28 7:46:54,45.4545,0
2013-08-28 7:46:56,47.2441,0
2013-08-28 7:46:57,46.5116,0
2013-08-28 7:46:58,46.1538,0
2013-08-28 7:47:0,52.1739,0
2013-08-28 7:47:1,60,0
2013-08-28 7:47:6,72.2892,1
2013-08-28 7:47:7,74.0741,0
2013-08-28 7:47:11,76.9231,1
2013-08-28 7:47:15,58.2524,1
2013-08-28 7:47:16,61.2245,0
2013-08-28 7:47:17,61.8557,0
2013-08-28 7:47:18,65.2174,0
2013-08-28 7:47:19,63.1579,0
2013-08-28 7:47:20,55.5556,0
2013-08-28 7:47:21,54.5455,0
2013-08-28 7:47:22,55.0459,0
2013-08-28 7:47:23,58.2524,0
2013-08-28 7:47:24,57.1429,0
2013-08-28 7:47:25,56.0748,0
2013-08-28 7:47:26,55.5556,0
2013-08-28 7:47:28,54.5455,0
2013-08-28 7:47:29,57.6923,0
2013-08-28 7:47:30,60.6061,0
2013-08-28 7:47:31,56.6038,0
2013-08-28 7:47:32,55.5556,0
2013-08-28 7:47:33,58.2524,0
2013-08-28 7:47:34,58.8235,0
2013-08-28 7:47:35,56.0748,0
2013-08-28 7:47:36,53.5714,0
2013-08-28 7:47:37,56.0748,0
2013-08-28 7:47:38,55.5556,0
2013-08-28 7:47:39,52.6316,0
2013-08-28 7:47:40,55.5556,0
2013-08-28 7:47:41,48,0
2013-08-28 7:47:43,49.1803,0
2013-08-28 7:47:44,53.5714,0
2013-08-28 7:47:45,52.1739,0
2013-08-28 7:47:46,49.1803,0
2013-08-28 7:47:47,55.0459,0
2013-08-28 7:47:48,51.7241,0
2013-08-28 7:47:50,49.1803,0
2013-08-28 7:47:51,52.1739,0
2013-08-28 7:47:52,46.1538,0
2013-08-28 7:47:53,45.4545,0
2013-08-28 7:47:55,43.4783,0
2013-08-28 7:47:56,44.4444,0
2013-08-28 7:47:57,43.7956,0
2013-08-28 7:47:59,45.8015,0
2013-08-28 7:48:0,46.5116,0
2013-08-28 7:48:1,45.1128,0
2013-08-28 7:48:3,50.4202,0
2013-08-28 7:48:4,58.8235,0
2013-08-28 7:48:12,54.0541,1
2013-08-28 7:48:13,57.1429,0
2013-08-28 7:48:14,62.5,0
2013-08-28 7:48:15,66.6667,0
2013-08-28 7:48:16,65.2174,0
2013-08-28 7:48:18,53.5714,1
2013-08-28 7:48:20,50.8475,0
2013-08-28 7:48:21,50.4202,0
2013-08-28 7:48:22,49.5868,0
2013-08-28 7:48:23,49.1803,0
2013-08-28 7:48:24,50.4202,0
2013-08-28 7:48:26,50.8475,0
2013-08-28 7:48:27,50,0
2013-08-28 7:48:28,49.5868,0
2013-08-28 7:48:29,51.7241,0
2013-08-28 7:48:30,50,0
2013-08-28 7:48:32,50.4202,0
2013-08-28 7:48:33,51.2821,0
2013-08-28 7:48:34,55.0459,0
2013-08-28 7:48:35,54.5455,0
2013-08-28 7:48:36,54.0541,0
2013-08-28 7:48:37,52.1739,0
2013-08-28 7:48:38,50.4202,0
2013-08-28 7:48:40,51.7241,0
2013-08-28 7:48:41,54.5455,0
2013-08-28 7:48:42,53.0973,0
2013-08-28 7:48:43,53.5714,0
2013-08-28 7:48:44,56.6038,0
2013-08-28 7:48:45,55.0459,0
2013-08-28 7:48:46,50.8475,0
2013-08-28 7:48:47,51.2821,0
2013-08-28 7:48:49,50,0
2013-08-28 7:48:50,49.1803,0
2013-08-28 7:48:51,50,0
2013-08-28 7:48:52,49.1803,0
2013-08-28 7:48:53,51.2821,0
2013-08-28 7:48:55,49.1803,0
2013-08-28 7:48:56,51.2821,0
2013-08-28 7:48:57,52.1739,0
2013-08-28 7:48:58,51.2821,0
2013-08-28 7:48:59,52.1739,0
2013-08-28 7:49:0,51.2821,0
2013-08-28 7:49:2,47.619,0
2013-08-28 7:49:3,50.4202,0
2013-08-28 7:49:11,72.2892,1
2013-08-28 7:49:14,51.2821,1
2013-08-28 7:49:15,52.6316,0
2013-08-28 7:49:16,55.0459,0
2013-08-28 7:49:17,55.5556,0
2013-08-28 7:49:19,55.5556,0
2013-08-28 7:49:20,56.0748,0
2013-08-28 7:49:21,56.0748,0
2013-08-28 7:49:22,58.2524,0
2013-08-28 7:49:23,61.2245,0
2013-08-28 7:49:24,66.6667,0
2013-08-28 7:49:25,65.9341,0
2013-08-28 7:49:26,62.5,0
2013-08-28 7:49:27,58.2524,0
2013-08-28 7:49:28,55.5556,0
2013-08-28 7:49:29,57.1429,0
2013-08-28 7:49:30,59.4059,0
2013-08-28 7:49:31,58.2524,0
2013-08-28 7:49:32,56.6038,0
2013-08-28 7:49:33,55.5556,0
2013-08-28 7:49:34,60,0
2013-08-28 7:49:35,60,0
2013-08-28 7:49:36,61.2245,0
2013-08-28 7:49:37,60.6061,0
2013-08-28 7:49:38,60,0
2013-08-28 7:49:39,56.0748,0
2013-08-28 7:49:40,56.6038,0
2013-08-28 7:49:41,65.9341,0
2013-08-28 7:49:42,63.8298,0
2013-08-28 7:49:43,62.5,0
2013-08-28 7:49:44,63.1579,0
2013-08-28 7:49:45,58.2524,0
2013-08-28 7:49:46,54.5455,0
2013-08-28 7:49:47,57.1429,0
2013-08-28 7:49:48,52.6316,0
2013-08-28 7:49:49,49.1803,0
2013-08-28 7:49:50,49.1803,0
2013-08-28 7:49:52,48,0
2013-08-28 7:49:53,48.3871,0
2013-08-28 7:49:54,47.2441,0
2013-08-28 7:49:55,47.2441,0
2013-08-28 7:49:57,57.1429,0
2013-08-28 7:49:58,59.4059,0
2013-08-28 7:49:59,54.5455,0
2013-08-28 7:50:0,54.0541,0
2013-08-28 7:50:4,68.9655,1
2013-08-28 7:50:5,68.9655,0
2013-08-28 7:50:15,52.6316,1
2013-08-28 7:50:17,49.5868,1
2013-08-28 7:50:19,50.8475,0
2013-08-28 7:50:20,50,0
2013-08-28 7:50:21,50,0
2013-08-28 7:50:22,50.4202,0
2013-08-28 7:50:23,50.8475,0
2013-08-28 7:50:25,54.5455,0
2013-08-28 7:50:26,57.6923,0
2013-08-28 7:50:27,55.5556,0
2013-08-28 7:50:28,52.6316,0
2013-08-28 7:50:29,56.0748,0
2013-08-28 7:50:30,54.0541,0
2013-08-28 7:50:31,51.2821,0
2013-08-28 7:50:32,53.5714,0
2013-08-28 7:50:33,52.6316,0
2013-08-28 7:50:35,50,0
2013-08-28 7:50:36,54.5455,0
2013-08-28 7:50:37,54.5455,0
2013-08-28 7:50:38,50.8475,0
2013-08-28 7:50:39,51.2821,0
2013-08-28 7:50:40,53.0973,0
2013-08-28 7:50:41,50,0
2013-08-28 7:50:43,52.6316,0
2013-08-28 7:50:44,50.4202,0
2013-08-28 7:50:45,50,0
2013-08-28 7:50:46,46.5116,0
2013-08-28 7:50:47,45.1128,0
2013-08-28 7:50:49,48,0
2013-08-28 7:50:50,48.3871,0
2013-08-28 7:50:51,49.1803,0
2013-08-28 7:50:52,53.5714,0
2013-08-28 7:50:54,51.7241,0
2013-08-28 7:50:55,51.2821,0
2013-08-28 7:50:56,57.1429,0
2013-08-28 7:50:57,56.0748,0
2013-08-28 7:50:58,61.2245,0
2013-08-28 7:51:10,55.0459,1
2013-08-28 7:51:11,56.0748,0
2013-08-28 7:51:12,57.1429,0
2013-08-28 7:51:13,56.0748,0
2013-08-28 7:51:14,56.6038,0
2013-08-28 7:51:15,58.8235,0
2013-08-28 7:51:16,60.6061,0
2013-08-28 7:51:17,66.6667,0
2013-08-28 7:51:18,70.5882,0
2013-08-28 7:51:19,69.7674,0
2013-08-28 7:51:20,65.2174,0
2013-08-28 7:51:21,55.5556,0
2013-08-28 7:51:22,59.4059,0
2013-08-28 7:51:23,61.2245,0
2013-08-28 7:51:24,56.6038,0
2013-08-28 7:51:25,57.1429,0
2013-08-28 7:51:26,60,0
2013-08-28 7:51:27,57.1429,0
2013-08-28 7:51:28,55.5556,0
2013-08-28 7:51:29,60.6061,0
2013-08-28 7:51:30,60,0
2013-08-28 7:51:31,57.1429,0
2013-08-28 7:51:32,61.8557,0
2013-08-28 7:51:33,65.2174,0
2013-08-28 7:51:34,61.2245,0
2013-08-28 7:51:35,62.5,0
2013-08-28 7:51:36,58.2524,0
2013-08-28 7:51:37,53.5714,0
2013-08-28 7:51:38,55.5556,0
2013-08-28 7:51:39,53.5714,0
2013-08-28 7:51:40,53.0973,0
2013-08-28 7:51:53,46.875,1
2013-08-28 7:51:54,52.1739,0
2013-08-28 7:51:55,51.7241,0
2013-08-28 7:51:56,57.6923,0
2013-08-28 7:52:2,73.1707,1
2013-08-28 7:52:3,75.9494,0
2013-08-28 7:52:15,48.7805,1
2013-08-28 7:52:17,55.5556,0
2013-08-28 7:52:18,56.6038,0
2013-08-28 7:52:19,56.6038,0
2013-08-28 7:52:20,56.0748,0
2013-08-28 7:52:21,61.2245,0
2013-08-28 7:52:22,61.2245,0
2013-08-28 7:52:23,54.0541,0
2013-08-28 7:52:24,50.8475,0
2013-08-28 7:52:25,52.1739,0
2013-08-28 7:52:26,55.5556,0
2013-08-28 7:52:27,55.5556,0
2013-08-28 7:52:28,49.5868,0
2013-08-28 7:52:30,55.5556,0
2013-08-28 7:52:31,57.6923,0
2013-08-28 7:52:32,53.0973,0
2013-08-28 7:52:33,55.5556,0
2013-08-28 7:52:34,57.1429,0
2013-08-28 7:52:35,52.6316,0
2013-08-28 7:52:36,51.7241,0
2013-08-28 7:52:37,55.5556,0
2013-08-28 7:52:38,51.7241,0
2013-08-28 7:52:39,52.1739,0
2013-08-28 7:52:41,57.6923,0
2013-08-28 7:52:42,54.5455,0
2013-08-28 7:52:43,50.8475,0
2013-08-28 7:52:44,56.0748,0
2013-08-28 7:52:45,53.5714,0
2013-08-28 7:52:46,50,0
2013-08-28 7:52:47,51.2821,0
2013-08-28 7:52:49,49.1803,0
2013-08-28 7:52:50,49.1803,0
2013-08-28 7:52:51,53.0973,0
2013-08-28 7:52:52,46.875,0
2013-08-28 7:52:53,48.3871,0
2013-08-28 7:52:58,68.9655,1
2013-08-28 7:52:59,66.6667,0
2013-08-28 7:53:1,72.2892,1
2013-08-28 7:53:2,71.4286,0
2013-08-28 7:53:2,63.1579,0
2013-08-28 7:53:3,59.4059,0
2013-08-28 7:53:4,56.6038,0
2013-08-28 7:53:5,57.1429,0
2013-08-28 7:53:6,66.6667,0
2013-08-28 7:53:7,67.4157,0
2013-08-28 7:53:8,62.5,0
2013-08-28 7:53:9,55.0459,0
2013-08-28 7:53:10,59.4059,0
2013-08-28 7:53:11,53.0973,0
2013-08-28 7:53:12,51.7241,0
2013-08-28 7:53:14,52.6316,0
2013-08-28 7:53:15,50,0
2013-08-28 7:53:16,53.0973,0
2013-08-28 7:53:17,54.5455,0
2013-08-28 7:53:18,54.0541,0
2013-08-28 7:53:19,53.5714,0
2013-08-28 7:53:20,58.2524,0
2013-08-28 7:53:21,58.2524,0
2013-08-28 7:53:22,55.0459,0
2013-08-28 7:53:24,59.4059,0
2013-08-28 7:53:25,60,0
2013-08-28 7:53:26,58.8235,0
2013-08-28 7:53:27,57.1429,0
2013-08-28 7:53:28,55.5556,0
2013-08-28 7:53:29,54.0541,0
2013-08-28 7:53:30,56.0748,0
2013-08-28 7:53:31,54.0541,0
2013-08-28 7:53:32,52.1739,0
2013-08-28 7:53:33,56.0748,0
2013-08-28 7:53:34,53.5714,0
2013-08-28 7:53:35,52.6316,0
2013-08-28 7:53:36,55.5556,0
2013-08-28 7:53:38,47.619,0
2013-08-28 7:53:39,47.619,0
2013-08-28 7:53:40,57.1429,0
2013-08-28 7:53:41,61.8557,0
2013-08-28 7:53:42,65.9341,0
2013-08-28 7:53:45,64.5161,1
2013-08-28 7:53:46,70.5882,0
2013-08-28 7:53:46,68.1818,0
2013-08-28 7:53:47,61.8557,0
2013-08-28 7:53:49,60.6061,1
2013-08-28 7:53:50,67.4157,0
2013-08-28 7:53:51,70.5882,0
2013-08-28 7:53:52,63.1579,0
2013-08-28 7:53:53,56.0748,0
2013-08-28 7:53:54,56.6038,0
2013-08-28 7:53:58,50,1
2013-08-28 7:53:59,47.2441,0
2013-08-28 7:54:0,49.1803,0
2013-08-28 7:54:1,50.4202,0
2013-08-28 7:54:3,49.5868,0
2013-08-28 7:54:4,50.4202,0
2013-08-28 7:54:5,52.1739,0
2013-08-28 7:54:6,51.7241,0
2013-08-28 7:54:7,53.5714,0
2013-08-28 7:54:8,57.1429,0
2013-08-28 7:54:9,57.1429,0
2013-08-28 7:54:11,59.4059,0
2013-08-28 7:54:12,60.6061,0
2013-08-28 7:54:13,57.6923,0
2013-08-28 7:54:14,52.6316,0
2013-08-28 7:54:15,54.5455,0
2013-08-28 7:54:16,55.5556,0
2013-08-28 7:54:17,54.0541,0
2013-08-28 7:54:18,56.6038,0
2013-08-28 7:54:19,59.4059,0
2013-08-28 7:54:20,52.1739,0
2013-08-28 7:54:21,49.1803,0
2013-08-28 7:54:22,51.2821,0
2013-08-28 7:54:24,45.8015,0
2013-08-28 7:54:25,45.8015,0
2013-08-28 7:54:26,46.5116,0
2013-08-28 7:54:28,47.2441,0
2013-08-28 7:54:29,50.8475,0
2013-08-28 7:54:30,57.6923,0
2013-08-28 7:54:31,54.0541,0
2013-08-28 7:54:32,48.3871,0
2013-08-28 7:54:33,41.3793,0
2013-08-28 7:54:35,43.4783,0
2013-08-28 7:54:36,41.6667,0
2013-08-28 7:54:38,43.1655,0
2013-08-28 7:54:39,44.7761,0
2013-08-28 7:54:40,40.2685,0
2013-08-28 7:54:42,45.8015,0
2013-08-28 7:54:43,44.4444,0
2013-08-28 7:54:44,45.8015,0
2013-08-28 7:55:4,51.2821,1
2013-08-28 7:55:5,55.0459,0
2013-08-28 7:55:6,54.5455,0
2013-08-28 7:55:7,55.5556,0
2013-08-28 7:55:8,56.6038,0
2013-08-28 7:55:9,56.6038,0
2013-08-28 7:55:10,57.6923,0
2013-08-28 7:55:11,57.6923,0
2013-08-28 7:55:12,59.4059,0
2013-08-28 7:55:13,57.1429,0
2013-08-28 7:55:14,51.7241,0
2013-08-28 7:55:15,54.0541,0
2013-08-28 7:55:16,57.1429,0
2013-08-28 7:55:18,54.5455,0
2013-08-28 7:55:19,54.0541,0
2013-08-28 7:55:20,56.0748,0
2013-08-28 7:55:21,52.1739,0
2013-08-28 7:55:22,52.6316,0
2013-08-28 7:55:23,55.0459,0
2013-08-28 7:55:24,53.5714,0
2013-08-28 7:55:25,55.5556,0
2013-08-28 7:55:26,55.0459,0
2013-08-28 7:55:27,51.2821,0
2013-08-28 7:55:29,53.5714,0
2013-08-28 7:55:30,52.6316,0
2013-08-28 7:55:31,51.2821,0
2013-08-28 7:55:32,55.5556,0
2013-08-28 7:55:33,50.8475,0
2013-08-28 7:55:34,52.1739,0
2013-08-28 7:55:36,57.6923,0
2013-08-28 7:55:37,55.5556,0
2013-08-28 7:55:38,50.8475,0
2013-08-28 7:55:39,49.5868,0
2013-08-28 7:55:40,45.4545,0
2013-08-28 7:55:41,51.7241,0
2013-08-28 7:55:42,48.7805,0
2013-08-28 7:55:50,68.9655,1
2013-08-28 7:55:51,59.4059,0
2013-08-28 7:55:52,65.9341,0
2013-08-28 7:55:54,72.2892,1
2013-08-28 7:55:58,54.0541,1
2013-08-28 7:55:59,56.0748,0
2013-08-28 7:56:0,56.6038,0
2013-08-28 7:56:1,60,0
2013-08-28 7:56:2,61.8557,0
2013-08-28 7:56:3,58.2524,0
2013-08-28 7:56:4,51.2821,0
2013-08-28 7:56:6,50.4202,0
2013-08-28 7:56:7,53.0973,0
2013-08-28 7:56:8,52.1739,0
2013-08-28 7:56:9,50.4202,0
2013-08-28 7:56:10,54.0541,0
2013-08-28 7:56:11,55.5556,0
2013-08-28 7:56:13,54.0541,0
2013-08-28 7:56:14,54.0541,0
2013-08-28 7:56:15,55.5556,0
2013-08-28 7:56:16,60,0
2013-08-28 7:56:17,59.4059,0
2013-08-28 7:56:18,55.5556,0
2013-08-28 7:56:19,52.1739,0
2013-08-28 7:56:20,50.4202,0
2013-08-28 7:56:21,49.5868,0
2013-08-28 7:56:22,50.4202,0
2013-08-28 7:56:24,47.619,0
2013-08-28 7:56:25,49.1803,0
2013-08-28 7:56:26,47.2441,0
2013-08-28 7:56:27,47.619,0
2013-08-28 7:56:29,50.4202,0
2013-08-28 7:56:30,53.0973,0
2013-08-28 7:56:31,53.0973,0
2013-08-28 7:56:32,53.5714,0
2013-08-28 7:56:33,51.2821,0
2013-08-28 7:56:34,47.2441,0
2013-08-28 7:56:36,49.1803,0
2013-08-28 7:56:37,41.6667,0
2013-08-28 7:56:38,46.5116,0
2013-08-28 7:56:40,41.958,0
2013-08-28 7:56:41,44.1176,0
2013-08-28 7:56:42,49.1803,0
2013-08-28 7:56:44,44.7761,0
2013-08-28 7:56:45,44.7761,0
2013-08-28 7:57:1,51.2821,1
2013-08-28 7:57:3,52.6316,0
2013-08-28 7:57:4,57.1429,0
2013-08-28 7:57:5,60,0
2013-08-28 7:57:6,60.6061,0
2013-08-28 7:57:7,60,0
2013-08-28 7:57:8,58.8235,0
2013-08-28 7:57:9,62.5,0
2013-08-28 7:57:10,60.6061,0
2013-08-28 7:57:11,61.8557,0
2013-08-28 7:57:12,67.4157,0
2013-08-28 7:57:13,69.7674,0
2013-08-28 7:57:13,66.6667,0
2013-08-28 7:57:14,65.2174,0
2013-08-28 7:57:15,69.7674,0
2013-08-28 7:57:16,72.2892,0
2013-08-28 7:57:17,64.5161,0
2013-08-28 7:57:20,51.2821,1
2013-08-28 7:57:21,51.7241,0
2013-08-28 7:57:23,50,0
2013-08-28 7:57:24,49.1803,0
2013-08-28 7:57:25,52.6316,0
2013-08-28 7:57:26,50,0
2013-08-28 7:57:27,50,0
2013-08-28 7:57:28,54.0541,0
2013-08-28 7:57:30,52.6316,0
2013-08-28 7:57:31,50.4202,0
2013-08-28 7:57:32,49.1803,0
2013-08-28 7:57:33,48,0
2013-08-28 7:57:34,50.8475,0
2013-08-28 7:57:36,51.2821,0
2013-08-28 7:57:37,49.1803,0
2013-08-28 7:57:38,50.4202,0
2013-08-28 7:57:39,48,0
2013-08-28 7:57:40,44.7761,0
2013-08-28 7:57:42,46.5116,0
2013-08-28 7:57:43,45.8015,0
2013-08-28 7:57:44,47.619,0
2013-08-28 7:57:46,48.3871,0
2013-08-28 7:57:47,43.4783,0
2013-08-28 7:57:48,46.1538,0
2013-08-28 7:57:50,56.0748,0
2013-08-28 7:57:56,71.4286,1
2013-08-28 7:57:57,64.5161,0
2013-08-28 7:57:58,66.6667,0
2013-08-28 7:57:59,74.0741,0
2013-08-28 7:58:0,74.0741,0
2013-08-28 7:58:0,69.7674,0
2013-08-28 7:58:4,52.6316,1
2013-08-28 7:58:7,51.2821,1
2013-08-28 7:58:9,51.7241,0
2013-08-28 7:58:10,49.5868,0
2013-08-28 7:58:11,50,0
2013-08-28 7:58:12,50.4202,0
2013-08-28 7:58:13,51.2821,0
2013-08-28 7:58:14,53.5714,0
2013-08-28 7:58:16,55.0459,0
2013-08-28 7:58:17,55.0459,0
2013-08-28 7:58:18,54.0541,0
2013-08-28 7:58:19,56.6038,0
2013-08-28 7:58:20,55.5556,0
2013-08-28 7:58:21,53.5714,0
2013-08-28 7:58:22,55.0459,0
2013-08-28 7:58:23,55.5556,0
2013-08-28 7:58:24,50.8475,0
2013-08-28 7:58:25,52.1739,0
2013-08-28 7:58:27,55.0459,0
2013-08-28 7:58:28,54.5455,0
2013-08-28 7:58:29,50.4202,0
2013-08-28 7:58:30,55.5556,0
2013-08-28 7:58:31,59.4059,0
2013-08-28 7:58:32,56.0748,0
2013-08-28 7:58:33,59.4059,0
2013-08-28 7:58:34,62.5,0
2013-08-28 7:58:35,60.6061,0
2013-08-28 7:58:36,56.6038,0
2013-08-28 7:58:38,67.4157,1
2013-08-28 7:58:39,58.2524,0
2013-08-28 7:58:40,64.5161,0
2013-08-28 7:58:41,69.7674,0
2013-08-28 7:58:42,65.9341,0
2013-08-28 7:58:43,58.2524,0
2013-08-28 7:58:44,66.6667,0
2013-08-28 7:58:45,67.4157,0
2013-08-28 7:58:46,62.5,0
2013-08-28 7:58:47,59.4059,0
2013-08-28 7:58:48,62.5,0
2013-08-28 7:58:48,53.5714,0
2013-08-28 7:58:50,52.6316,0
2013-08-28 7:58:51,53.0973,0
2013-08-28 7:58:52,50,0
2013-08-28 7:58:53,52.1739,0
2013-08-28 7:58:54,52.1739,0
2013-08-28 7:58:55,51.2821,0
2013-08-28 7:58:57,53.0973,0
2013-08-28 7:58:58,58.2524,0
2013-08-28 7:58:59,56.0748,0
2013-08-28 7:59:0,55.5556,0
2013-08-28 7:59:1,59.4059,0
2013-08-28 7:59:2,58.2524,0
2013-08-28 7:59:3,61.2245,0
2013-08-28 7:59:4,57.6923,0
2013-08-28 7:59:5,50.4202,0
2013-08-28 7:59:6,52.6316,0
2013-08-28 7:59:7,50.8475,0
2013-08-28 7:59:8,48.3871,0
2013-08-28 7:59:10,54.5455,0
2013-08-28 7:59:11,53.5714,0
2013-08-28 7:59:12,49.5868,0
2013-08-28 7:59:13,51.2821,0
2013-08-28 7:59:14,51.2821,0
2013-08-28 7:59:15,48,0
2013-08-28 7:59:17,52.6316,0
2013-08-28 7:59:18,44.4444,0
2013-08-28 7:59:19,46.875,0
2013-08-28 7:59:20,49.5868,0
2013-08-28 7:59:22,55.5556,0
2013-08-28 7:59:30,72.2892,1
2013-08-28 7:59:36,53.0973,1
2013-08-28 7:59:37,60.6061,0
2013-08-28 7:59:38,61.8557,0
2013-08-28 7:59:39,60,0
2013-08-28 7:59:40,58.8235,0
2013-08-28 7:59:41,61.2245,0
2013-08-28 7:59:42,60,0
2013-08-28 7:59:43,54.5455,0
2013-08-28 7:59:44,52.6316,0
2013-08-28 7:59:45,56.0748,0
2013-08-28 7:59:46,55.5556,0
2013-08-28 7:59:47,53.5714,0
2013-08-28 7:59:49,56.6038,0
2013-08-28 7:59:50,58.8235,0
2013-08-28 7:59:51,54.5455,0
2013-08-28 7:59:52,54.5455,0
2013-08-28 7:59:53,57.1429,0
2013-08-28 7:59:54,55.5556,0
2013-08-28 7:59:55,51.7241,0
2013-08-28 7:59:56,53.0973,0
2013-08-28 7:59:57,53.5714,0
2013-08-28 7:59:58,52.6316,0
2013-08-28 8:0:0,50,0
2013-08-28 8:0:1,51.7241,0
2013-08-28 8:0:2,52.1739,0
2013-08-28 8:0:3,51.7241,0
2013-08-28 8:0:4,53.0973,0
2013-08-28 8:0:5,54.0541,0
2013-08-28 8:0:6,51.2821,0
2013-08-28 8:0:8,51.7241,0
2013-08-28 8:0:9,49.5868,0
2013-08-28 8:0:10,49.1803,0
2013-08-28 8:0:11,52.1739,0
2013-08-28 8:0:12,46.875,0
2013-08-28 8:0:14,47.2441,0
2013-08-28 8:0:15,53.0973,0
2013-08-28 8:0:16,52.1739,0
2013-08-28 8:0:21,67.4157,1
2013-08-28 8:0:22,63.1579,0
2013-08-28 8:0:23,58.8235,0
2013-08-28 8:0:25,70.5882,1
2013-08-28 8:0:27,57.1429,1
2013-08-28 8:0:28,60.6061,0
2013-08-28 8:0:29,53.0973,0
2013-08-28 8:0:30,50.4202,0
2013-08-28 8:0:32,50.8475,0
2013-08-28 8:0:33,48,0
2013-08-28 8:0:34,51.2821,0
2013-08-28 8:0:35,52.6316,0
2013-08-28 8:0:36,50.8475,0
2013-08-28 8:0:37,51.7241,0
2013-08-28 8:0:39,53.5714,0
2013-08-28 8:0:40,54.0541,0
2013-08-28 8:0:41,53.5714,0
2013-08-28 8:0:42,55.5556,0
2013-08-28 8:0:43,58.2524,0
2013-08-28 8:0:44,58.8235,0
2013-08-28 8:0:45,55.5556,0
2013-08-28 8:0:46,55.0459,0
2013-08-28 8:0:47,59.4059,0
2013-08-28 8:0:48,60.6061,0
2013-08-28 8:0:49,57.6923,0
2013-08-28 8:0:50,57.1429,0
2013-08-28 8:0:51,57.6923,0
2013-08-28 8:0:52,50,0
2013-08-28 8:0:54,48.7805,0
2013-08-28 8:0:55,52.1739,0
2013-08-28 8:0:56,45.8015,0
2013-08-28 8:0:57,48,0
2013-08-28 8:0:59,52.1739,0
2013-08-28 8:1:0,47.619,0
2013-08-28 8:1:1,45.8015,0
2013-08-28 8:1:2,51.7241,0
2013-08-28 8:1:3,49.1803,0
2013-08-28 8:1:5,50.8475,0
2013-08-28 8:1:11,61.2245,1
2013-08-28 8:1:12,66.6667,0
2013-08-28 8:1:13,65.2174,0
2013-08-28 8:1:14,62.5,0
2013-08-28 8:1:15,64.5161,0
2013-08-28 8:1:18,49.1803,1
2013-08-28 8:1:20,46.875,0
2013-08-28 8:1:21,49.5868,0
2013-08-28 8:1:22,53.5714,0
2013-08-28 8:1:23,54.5455,0
2013-08-28 8:1:24,50.4202,0
2013-08-28 8:1:25,52.1739,0
2013-08-28 8:1:27,52.6316,0
2013-08-28 8:1:28,50.8475,0
2013-08-28 8:1:29,49.5868,0
2013-08-28 8:1:30,53.0973,0
2013-08-28 8:1:31,53.0973,0
2013-08-28 8:1:32,52.1739,0
2013-08-28 8:1:34,56.0748,0
2013-08-28 8:1:35,58.8235,0
2013-08-28 8:1:36,52.6316,0
2013-08-28 8:1:37,53.5714,0
2013-08-28 8:1:38,57.1429,0
2013-08-28 8:1:39,58.2524,0
2013-08-28 8:1:40,55.0459,0
2013-08-28 8:1:41,50.8475,0
2013-08-28 8:1:42,53.5714,0
2013-08-28 8:1:43,50,0
2013-08-28 8:1:45,51.2821,0
2013-08-28 8:1:46,55.0459,0
2013-08-28 8:1:47,52.1739,0
2013-08-28 8:1:48,51.7241,0
2013-08-28 8:1:49,53.0973,0
2013-08-28 8:1:50,48,0
2013-08-28 8:1:52,50,0
2013-08-28 8:1:53,54.5455,0
2013-08-28 8:1:54,56.6038,0
2013-08-28 8:1:55,61.8557,0
2013-08-28 8:1:58,63.8298,1
2013-08-28 8:1:59,68.9655,1
2013-08-28 8:2:0,63.8298,0
2013-08-28 8:2:1,68.9655,0
2013-08-28 8:2:3,71.4286,1
2013-08-28 8:2:4,69.7674,0
